id;cp;lat;lon;nom;origin;exp
16393;16330;45.76222;0.12389;Vars;fr;0
16394;16320;45.42083;0.23361;Vaux-Lavalette;fr;0
16395;16170;45.74306;-0.09139;Vaux-Rouillac;fr;0
16396;16460;45.90333;0.32556;Ventouse;fr;0
16397;16140;45.88167;-0.10556;Verdille;fr;0
16398;16310;45.78139;0.69444;Verneuil;fr;0
16399;16130;45.57111;-0.26694;Verrières;fr;0
16400;16510;45.98194;0.22972;Verteuil-sur-Charente;fr;0
16401;16330;45.83222;0.12361;Vervant;fr;0
16402;16120;45.64306;-0.06306;Vibrac;fr;0
16403;16350;45.96583;0.44472;Le Vieux-Cérier;fr;0
16404;16350;46.00944;0.38806;Vieux-Ruffec;fr;0
16405;16300;45.50972;-0.08861;Vignolles;fr;0
16406;16220;45.68111;0.42000;Moulins-sur-Tardoire;fr;0
16408;16320;45.48278;0.27944;Villebois-Lavalette;fr;0
16409;16240;46.01333;0.07972;Villefagnan;fr;0
16412;16560;45.80361;0.17528;Villejoubert;fr;0
16413;16240;46.04889;0.10667;Villiers-le-Roux;fr;0
16414;16230;45.86167;0.09889;Villognon;fr;0
16415;16430;45.72028;0.12167;Vindelle;fr;0
16416;16310;45.79583;0.49361;Vitrac-Saint-Vincent;fr;0
16418;16400;45.58611;0.15444;V½uil-et-Giget;fr;0
16419;16330;45.81556;0.07444;Vouharte;fr;0
16420;16250;45.51250;0.12028;Voulgézac;fr;0
16421;16220;45.66944;0.46111;Vouthon;fr;0
16422;16410;45.60250;0.35583;Vouzan;fr;0
16423;16330;45.82639;0.10500;Xambes;fr;0
16424;16210;45.27500;-0.00500;Yviers;fr;0
16425;16110;45.75000;0.44778;Yvrac-et-Malleyrand;fr;0
17002;17500;45.38444;-0.47194;Agudelle;fr;0
17003;17290;46.11583;-0.93361;Aigrefeuille-d'Aunis;fr;0
17004;17123;46.01194;-1.17361;Île-d'Aix;fr;0
17005;17150;45.38361;-0.49167;Allas-Bocage;fr;0
17006;17500;45.46972;-0.33528;Allas-Champagne;fr;0
17007;17540;46.18694;-0.90861;Anais;fr;0
17008;17230;46.25306;-1.02667;Andilly;fr;0
17009;17540;46.21194;-0.94972;Angliers;fr;0
17010;17690;46.10417;-1.11000;Angoulins;fr;0
17011;17350;45.84361;-0.61472;Annepont;fr;0
17012;17380;46.00917;-0.71389;Annezay;fr;0
17013;17400;45.98250;-0.45639;Antezant-la-Chapelle;fr;0
17015;17120;45.55306;-0.85972;Arces;fr;0
17016;17520;45.52139;-0.30167;Archiac;fr;0
17017;17380;45.93083;-0.70583;Archingeay;fr;0
17018;17290;46.05833;-0.89250;Ardillières;fr;0
17019;17590;46.20778;-1.51583;Ars-en-Ré;fr;0
17020;17520;45.51500;-0.31444;Arthenac;fr;0
17021;17530;45.74083;-1.12778;Arvert;fr;0
17022;17400;45.88917;-0.52111;Asnières-la-Giraud;fr;0
17023;17770;45.84417;-0.39556;Aujac;fr;0
17024;17470;46.02083;-0.34694;Aulnay;fr;0
17025;17770;45.87444;-0.40417;Aumagne;fr;0
17026;17770;45.83611;-0.40833;Authon-Ébéon;fr;0
17027;17800;45.55250;-0.50833;Avy;fr;0
17028;17440;46.13417;-1.11444;Aytré;fr;0
17029;17160;45.88833;-0.31306;Bagnizeau;fr;0
17030;17600;45.74194;-0.83583;Balanzac;fr;0
17031;17160;45.81389;-0.22111;Ballans;fr;0
17032;17290;46.05694;-0.95222;Ballon;fr;0
17033;17360;45.12333;-0.04000;La Barde;fr;0
17034;17120;45.52556;-0.85583;Barzan;fr;0
17035;17490;45.92028;-0.17333;Bazauges;fr;0
17036;17620;45.87389;-1.00056;Beaugeay;fr;0
17037;17490;45.88194;-0.18778;Beauvais-sur-Matha;fr;0
17038;17210;45.16528;-0.30194;Bedenac;fr;0
17039;17800;45.53528;-0.56000;Belluire;fr;0
17041;17170;46.20472;-0.81528;Benon;fr;0
17042;17770;45.83528;-0.47139;Bercloux;fr;0
17043;17330;46.06444;-0.62028;Bernay-Saint-Martin;fr;0
17044;17460;45.64306;-0.60028;Berneuil;fr;0
17045;17250;45.86028;-0.83694;Beurlay;fr;0
17046;17400;45.91611;-0.60167;Bignay;fr;0
17047;17800;45.56972;-0.47861;Biron;fr;0
17048;17160;45.87278;-0.35194;Blanzac-lès-Matha;fr;0
17049;17470;46.05000;-0.42944;Blanzay-sur-Boutonne;fr;0
17050;17240;45.48806;-0.59861;Bois;fr;0
17051;17580;46.18639;-1.39306;Le Bois-Plage-en-Ré;fr;0
17052;17150;45.31417;-0.53889;Boisredon;fr;0
17053;17430;45.89694;-0.79444;Bords;fr;0
17054;17270;45.27194;-0.11417;Boresse-et-Martron;fr;0
17055;17360;45.19722;-0.06861;Boscamnant;fr;0
17056;17800;45.59694;-0.51444;Bougneau;fr;0
17057;17540;46.16556;-0.85833;Bouhet;fr;0
17058;17560;45.84722;-1.14750;Bourcefranc-le-Chapus;fr;0
17059;17220;46.16694;-1.02417;Bourgneuf;fr;0
17060;17120;45.50417;-0.75611;Boutenac-Touvent;fr;0
17061;17210;45.34917;-0.26333;Bran;fr;0
17062;17490;45.86361;-0.14722;Bresdon;fr;0
17063;17700;46.05194;-0.69000;Breuil-la-Réorte;fr;0
17064;17920;45.69278;-1.05167;Breuillet;fr;0
17065;17870;45.98417;-0.95833;Breuil-Magné;fr;0
17066;17520;45.47333;-0.30278;Brie-sous-Archiac;fr;0
17067;17160;45.81889;-0.25028;Brie-sous-Matha;fr;0
17068;17120;45.49472;-0.74306;Brie-sous-Mortagne;fr;0
17069;17800;45.67111;-0.46083;Brives-sur-Charente;fr;0
17070;17770;45.82222;-0.48056;Brizambourg;fr;0
17071;17160;45.88917;-0.36389;La Brousse;fr;0
17072;17770;45.77250;-0.42222;Burie;fr;0
17073;17100;45.78611;-0.63417;Bussac-sur-Charente;fr;0
17074;17210;45.21250;-0.36972;Bussac-Forêt;fr;0
17075;17430;45.92556;-0.85694;Cabariot;fr;0
17076;17520;45.60472;-0.37139;Celles;fr;0
17077;17270;45.12889;-0.20639;Cercoux;fr;0
17078;17800;45.54139;-0.44194;Chadenac;fr;0
17079;17890;45.73167;-1.06944;Chaillevette;fr;0
17080;17290;46.12750;-0.85028;Chambon;fr;0
17081;17130;45.31333;-0.46583;Chamouillac;fr;0
17082;17500;45.42444;-0.38250;Champagnac;fr;0
17083;17620;45.83111;-0.90806;Champagne;fr;0
17084;17240;45.51417;-0.63806;Champagnolles;fr;0
17085;17430;45.91917;-0.80139;Champdolent;fr;0
17086;17610;45.71806;-0.55722;Chaniers;fr;0
17087;17380;45.97972;-0.64278;Chantemerle-sur-la-Soie;fr;0
17089;17100;45.75972;-0.54056;La Chapelle-des-Pots;fr;0
17091;17230;46.29444;-1.10639;Charron;fr;0
17092;17130;45.33917;-0.41778;Chartuzac;fr;0
17093;17480;45.88583;-1.19472;Le Château-d'Oléron;fr;0
17094;17340;46.07306;-1.08806;Châtelaillon-Plage;fr;0
17095;17210;45.29806;-0.29111;Chatenet;fr;0
17096;17130;45.36028;-0.36000;Chaunac;fr;0
17097;17600;45.64139;-0.89722;Le Chay;fr;0
17098;17120;45.51722;-0.82611;Chenac-Saint-Seurin-d'Uzet;fr;0
17099;17210;45.25722;-0.31000;Chepniers;fr;0
17100;17610;45.70333;-0.43750;Chérac;fr;0
17101;17470;45.96278;-0.33889;Cherbonnières;fr;0
17102;17460;45.68333;-0.67167;Chermignac;fr;0
17104;17210;45.30333;-0.23389;Chevanceaux;fr;0
17105;17510;45.95806;-0.12694;Chives;fr;0
17106;17520;45.56889;-0.31278;Cierzac;fr;0
17107;17290;46.05472;-0.93139;Ciré-d'Aunis;fr;0
17108;17500;45.49389;-0.44861;Clam;fr;0
17109;17220;46.13917;-1.02778;Clavette;fr;0
17110;17270;45.18083;-0.22778;Clérac;fr;0
17111;17240;45.47944;-0.50111;Clion;fr;0
17112;17600;45.73306;-0.76278;La Clisse;fr;0
17113;17360;45.11778;-0.14806;La Clotte;fr;0
17114;17330;46.06972;-0.45889;Coivert;fr;0
17115;17460;45.64389;-0.55056;Colombiers;fr;0
17116;17150;45.41778;-0.59528;Consac;fr;0
17117;17470;46.01250;-0.28306;Contré;fr;0
17118;17130;45.24833;-0.39139;Corignac;fr;0
17119;17600;45.63111;-0.85444;Corme-Écluse;fr;0
17120;17600;45.74583;-0.81222;Corme-Royal;fr;0
17121;17670;46.19472;-1.42528;La Couarde-sur-Mer;fr;0
17122;17800;45.60944;-0.42389;Coulonges;fr;0
17124;17330;46.04222;-0.57361;Courant;fr;0
17125;17400;45.95306;-0.47306;Courcelles;fr;0
17126;17160;45.84139;-0.36528;Courcerac;fr;0
17127;17170;46.24389;-0.81194;Courçon;fr;0
17128;17100;45.71194;-0.58000;Courcoury;fr;0
17129;17130;45.32750;-0.48694;Courpignac;fr;0
17130;17130;45.31306;-0.40500;Coux;fr;0
17131;17120;45.58333;-0.83167;Cozes;fr;0
17132;17170;46.21944;-0.72194;Cramchaban;fr;0
17133;17260;45.59611;-0.71111;Cravans;fr;0
17134;17350;45.84889;-0.70444;Crazannes;fr;0
17135;17160;45.91528;-0.21889;Cressé;fr;0
17136;17220;46.10861;-1.00667;Croix-Chapeau;fr;0
17137;17330;46.07750;-0.49611;La Croix-Comtesse;fr;0
17138;17470;46.06722;-0.41417;Dampierre-sur-Boutonne;fr;0
17139;17330;46.13083;-0.54444;D½uil-sur-le-Mignon;fr;0
17140;17550;45.91111;-1.26083;Dolus-d'Oléron;fr;0
17141;17610;45.70167;-0.49250;Dompierre-sur-Charente;fr;0
17142;17139;46.18778;-1.06500;Dompierre-sur-Mer;fr;0
17143;17100;45.82028;-0.56972;Le Douhet;fr;0
17145;17800;45.59361;-0.46528;Échebrune;fr;0
17146;17620;45.89833;-0.95167;Échillais;fr;0
17147;17770;45.82194;-0.50722;Écoyeux;fr;0
17148;17810;45.78361;-0.67500;Écurat;fr;0
17149;17510;45.99139;-0.21667;Les Éduts;fr;0
17150;17400;45.97361;-0.43278;Les Églises-d'Argenteuil;fr;0
17151;17600;45.70694;-0.97750;L'Éguille;fr;0
17152;17120;45.54222;-0.80278;Épargnes;fr;0
17153;17137;46.25028;-1.11361;Esnandes;fr;0
17154;17250;45.79194;-0.75861;Les Essards;fr;0
17155;17750;45.73222;-1.09778;Étaules;fr;0
17156;17130;45.32417;-0.37194;Expiremont;fr;0
17157;17350;45.88972;-0.59639;Fenioux;fr;0
17158;17170;46.22750;-0.86028;Ferrières;fr;0
17159;17800;45.53417;-0.53944;Fléac-sur-Seugne;fr;0
17160;17120;45.47639;-0.74917;Floirac;fr;0
17161;17630;46.18694;-1.32556;La Flotte;fr;0
17162;17510;45.94778;-0.18222;Fontaine-Chalendray;fr;0
17163;17500;45.38556;-0.37972;Fontaines-d'Ozillac;fr;0
17164;17100;45.77167;-0.59139;Fontcouverte;fr;0
17165;17400;45.91250;-0.45361;Fontenet;fr;0
17166;17290;46.10472;-0.89556;Forges;fr;0
17167;17270;45.19056;-0.12639;Le Fouilloux;fr;0
17168;17450;45.98778;-1.09306;Fouras;fr;0
17171;17250;45.87167;-0.76556;Geay;fr;0
17172;17260;45.56972;-0.67472;Gémozac;fr;0
17173;17360;45.21944;-0.02750;La Genétouze;fr;0
17174;17430;46.02250;-0.78528;Genouillé;fr;0
17175;17520;45.57222;-0.33778;Germignac;fr;0
17176;17160;45.93333;-0.31111;Gibourne;fr;0
17177;17160;45.93167;-0.24417;Le Gicq;fr;0
17178;17260;45.54278;-0.62889;Givrezac;fr;0
17179;17100;45.71528;-0.61667;Les Gonds;fr;0
17180;17490;45.89028;-0.22222;Gourvillette;fr;0
17181;17350;45.87722;-0.60750;Grandjean;fr;0
17182;17170;46.25056;-0.76361;La Grève-sur-Mignon;fr;0
17183;17120;45.60389;-0.84111;Grézac;fr;0
17184;17620;45.80056;-0.95167;La Gripperie-Saint-Symphorien;fr;0
17185;17600;45.72611;-0.94361;Le Gua;fr;0
17186;17540;46.18722;-0.86139;Le Gué-d'Alleré;fr;0
17187;17500;45.44139;-0.51028;Guitinières;fr;0
17188;17160;45.86722;-0.25944;Haimps;fr;0
17190;17137;46.19306;-1.18722;L'Houmeau;fr;0
17191;17460;45.65444;-0.58611;La Jard;fr;0
17192;17520;45.55889;-0.39972;Jarnac-Champagne;fr;0
17193;17220;46.12750;-1.07417;La Jarne;fr;0
17194;17220;46.12861;-1.00972;La Jarrie;fr;0
17195;17330;46.02833;-0.48917;La Jarrie-Audouin;fr;0
17196;17260;45.58194;-0.61694;Jazennes;fr;0
17197;17500;45.44667;-0.43361;Jonzac;fr;0
17198;17770;45.84361;-0.56083;Juicq;fr;0
17199;17130;45.28333;-0.34417;Jussas;fr;0
17200;17140;46.18944;-1.15417;Lagord;fr;0
17201;17170;46.21417;-0.75806;La Laigne;fr;0
17202;17380;45.99222;-0.59750;Landes;fr;0
17203;17290;46.06972;-0.86222;Landrais;fr;0
17204;17500;45.37833;-0.33861;Léoville;fr;0
17205;17870;45.99333;-0.93083;Loire-les-Marais;fr;0
17206;17470;45.95167;-0.28417;Loiré-sur-Nie;fr;0
17207;17111;46.22333;-1.44111;Loix;fr;0
17208;17230;46.22889;-0.98917;Longèves;fr;0
17209;17520;45.59556;-0.39306;Lonzac;fr;0
17210;17240;45.45583;-0.68972;Lorignac;fr;0
17211;17330;46.04694;-0.51222;Loulay;fr;0
17212;17160;45.83583;-0.23750;Louzignac;fr;0
17213;17330;46.04139;-0.54722;Lozay;fr;0
17214;17600;45.71806;-0.76306;Luchat;fr;0
17215;17500;45.47000;-0.47750;Lussac;fr;0
17216;17430;45.96056;-0.82194;Lussant;fr;0
17217;17490;45.79944;-0.21389;Macqueville;fr;0
17218;17230;46.30833;-0.99278;Marans;fr;0
17219;17320;45.82250;-1.10528;Marennes-Hiers-Brouage;fr;0
17220;17800;45.52167;-0.47611;Marignac;fr;0
17221;17700;46.12556;-0.59944;Marsais;fr;0
17222;17137;46.23028;-1.13806;Marsilly;fr;0
17223;17490;45.86639;-0.22167;Massac;fr;0
17224;17160;45.86750;-0.32028;Matha;fr;0
17225;17570;45.71722;-1.14833;Les Mathes;fr;0
17226;17400;45.90833;-0.56361;Mazeray;fr;0
17227;17800;45.55556;-0.58917;Mazerolles;fr;0
17228;17600;45.64250;-0.96611;Médis;fr;0
17229;17210;45.32333;-0.29556;Mérignac;fr;0
17230;17132;45.55750;-0.95389;Meschers-sur-Gironde;fr;0
17231;17130;45.34639;-0.31417;Messac;fr;0
17232;17120;45.64944;-0.80917;Meursac;fr;0
17233;17500;45.44306;-0.34889;Meux;fr;0
17234;17330;46.07444;-0.55778;Migré;fr;0
17235;17770;45.80278;-0.39722;Migron;fr;0
17236;17150;45.37333;-0.57028;Mirambeau;fr;0
17237;17780;45.90472;-1.03583;Moëze;fr;0
17239;17160;45.82056;-0.34556;Mons;fr;0
17240;17130;45.28472;-0.40750;Montendre;fr;0
17241;17270;45.21611;-0.18722;Montguyon;fr;0
17242;17800;45.64806;-0.50333;Montils;fr;0
17243;17210;45.24472;-0.25528;Montlieu-la-Garde;fr;0
17244;17260;45.63472;-0.74417;Montpellier-de-Médillan;fr;0
17245;17220;46.15472;-1.00917;Montroy;fr;0
17246;17430;45.97194;-0.80389;Moragne;fr;0
17247;17113;45.70972;-1.02833;Mornac-sur-Seudre;fr;0
17248;17120;45.48278;-0.78500;Mortagne-sur-Gironde;fr;0
17249;17500;45.40250;-0.32278;Mortiers;fr;0
17250;17240;45.50528;-0.52306;Mosnac;fr;0
17252;17350;45.87472;-0.71306;Le Mung;fr;0
17253;17430;46.03472;-0.82972;Muron;fr;0
17254;17380;46.01722;-0.62417;Nachamps;fr;0
17255;17600;45.74528;-0.88139;Nancras;fr;0
17256;17770;45.85389;-0.46750;Nantillé;fr;0
17257;17510;45.97417;-0.23556;Néré;fr;0
17258;17520;45.51750;-0.39889;Neuillac;fr;0
17259;17500;45.50278;-0.41750;Neulles;fr;0
17260;17270;45.24389;-0.18556;Neuvicq;fr;0
17261;17490;45.80278;-0.16472;Neuvicq-le-Château;fr;0
17262;17810;45.75972;-0.73222;Nieul-lès-Saintes;fr;0
17263;17150;45.40833;-0.53056;Nieul-le-Virouil;fr;0
17264;17137;46.20667;-1.16361;Nieul-sur-Mer;fr;0
17265;17600;45.74972;-1.00000;Nieulle-sur-Seudre;fr;0
17266;17380;45.93139;-0.66361;Les Nouillers;fr;0
17267;17540;46.22472;-0.93083;Nuaillé-d'Aunis;fr;0
17268;17470;46.01361;-0.43472;Nuaillé-sur-Boutonne;fr;0
17269;17210;45.23056;-0.23472;Orignolles;fr;0
17270;17500;45.39361;-0.39333;Ozillac;fr;0
17271;17470;45.98944;-0.39333;Paillé;fr;0
17273;17800;45.62361;-0.46417;Pérignac;fr;0
17274;17180;46.15278;-1.09639;Périgny;fr;0
17275;17810;45.72889;-0.71806;Pessines;fr;0
17276;17210;45.31083;-0.29000;Le Pin;fr;0
17277;17400;45.98611;-0.52139;Essouvert;fr;0
17278;17600;45.70167;-0.78139;Pisany;fr;0
17279;17240;45.46639;-0.56861;Plassac;fr;0
17280;17250;45.81861;-0.72528;Plassay;fr;0
17281;17210;45.28444;-0.30917;Polignac;fr;0
17282;17130;45.32417;-0.35306;Pommiers-Moulons;fr;0
17283;17800;45.58028;-0.54806;Pons;fr;0
17284;17250;45.82778;-0.87528;Pont-l'Abbé-d'Arnoult;fr;0
17285;17350;45.83694;-0.68028;Port-d'Envaux;fr;0
17286;17880;46.25000;-1.49833;Les Portes-en-Ré;fr;0
17287;17210;45.26889;-0.25111;Pouillac;fr;0
17288;17400;45.95667;-0.45778;Poursay-Garnaud;fr;0
17289;17460;45.67056;-0.61639;Préguillac;fr;0
17290;17160;45.82944;-0.35667;Prignac;fr;0
17291;17138;46.18583;-1.11722;Puilboreau;fr;0
17292;17380;45.95111;-0.75361;Puy-du-Lac;fr;0
17293;17700;46.13333;-0.80944;Puyravault;fr;0
17294;17380;46.03917;-0.62944;Puyrolland;fr;0
17295;17500;45.47722;-0.37417;Réaux sur Trèfle;fr;0
17296;17460;45.67778;-0.72722;Rétaud;fr;0
17297;17940;46.15917;-1.27556;Rivedoux-Plage;fr;0
17298;17460;45.63583;-0.71028;Rioux;fr;0
17299;17300;45.94194;-0.96694;Rochefort;fr;0
17300;17000;46.15944;-1.15139;La Rochelle;fr;0
17301;17510;45.99250;-0.17417;Romazières;fr;0
17302;17250;45.87167;-0.80639;Romegoux;fr;0
17303;17170;46.30000;-0.80750;La Ronde;fr;0
17304;17800;45.68583;-0.49028;Rouffiac;fr;0
17305;17130;45.33472;-0.45000;Rouffignac;fr;0
17306;17200;45.62778;-1.02556;Royan;fr;0
17307;17600;45.71861;-0.88694;Sablonceaux;fr;0
17308;17620;45.87222;-0.96139;Saint-Agnant;fr;0
17309;17360;45.15694;-0.01028;Saint-Aigulin;fr;0
17310;17260;45.59944;-0.74861;Saint-André-de-Lidon;fr;0
17311;17570;45.67806;-1.09944;Saint-Augustin;fr;0
17312;17150;45.35444;-0.66000;Saint-Bonnet-sur-Gironde;fr;0
17313;17770;45.76667;-0.48972;Saint-Bris-des-Bois;fr;0
17314;17770;45.75306;-0.50611;Saint-Césaire;fr;0
17315;17220;46.14528;-0.94667;Saint-Christophe;fr;0
17316;17520;45.44278;-0.29917;Saint-Ciers-Champagne;fr;0
17317;17240;45.42306;-0.64000;Saint-Ciers-du-Taillon;fr;0
17318;17590;46.22806;-1.53944;Saint-Clément-des-Baleines;fr;0
17319;17210;45.28306;-0.28056;Sainte-Colombe;fr;0
17320;17430;45.95389;-0.76889;Saint-Coutant-le-Grand;fr;0
17321;17380;46.00194;-0.73306;Saint-Crépin;fr;0
17322;17170;46.27917;-0.80917;Saint-Cyr-du-Doret;fr;0
17323;17650;46.03278;-1.37889;Saint-Denis-d'Oléron;fr;0
17324;17150;45.39806;-0.57278;Saint-Dizant-du-Bois;fr;0
17325;17240;45.43222;-0.70389;Saint-Dizant-du-Gua;fr;0
17326;17520;45.50750;-0.28583;Saint-Eugène;fr;0
17327;17330;46.08917;-0.59972;Saint-Félix;fr;0
17328;17240;45.46056;-0.72083;Saint-Fort-sur-Gironde;fr;0
17329;17780;45.91778;-1.06000;Saint-Froult;fr;0
17330;17250;45.77139;-0.88861;Sainte-Gemme;fr;0
17331;17240;45.48306;-0.56806;Saint-Genis-de-Saintonge;fr;0
17332;17240;45.49361;-0.50389;Saint-Georges-Antignac;fr;0
17333;17110;45.60528;-0.99861;Saint-Georges-de-Didonne;fr;0
17334;17470;46.04222;-0.39833;Saint-Georges-de-Longuepierre;fr;0
17335;17150;45.37528;-0.64611;Saint-Georges-des-Agoûts;fr;0
17336;17810;45.76306;-0.71083;Saint-Georges-des-Coteaux;fr;0
17337;17190;45.97861;-1.33306;Saint-Georges-d'Oléron;fr;0
17338;17700;46.14167;-0.73528;Saint-Georges-du-Bois;fr;0
17339;17500;45.44972;-0.46083;Saint-Germain-de-Lusignan;fr;0
17340;17700;46.07806;-0.78917;Saint-Pierre-La-Noue;fr;0
17341;17500;45.42528;-0.32361;Saint-Germain-de-Vibrac;fr;0
17342;17240;45.51194;-0.66722;Saint-Germain-du-Seudre;fr;0
17343;17240;45.50556;-0.49500;Saint-Grégoire-d'Ardennes;fr;0
17344;17770;45.85083;-0.52972;Saint-Hilaire-de-Villefranche;fr;0
17345;17500;45.41694;-0.49583;Saint-Hilaire-du-Bois;fr;0
17346;17430;45.92167;-0.89722;Saint-Hippolyte;fr;0
17347;17400;45.94417;-0.52111;Saint-Jean-d'Angély;fr;0
17348;17620;45.81889;-0.94667;Saint-Jean-d'Angle;fr;0
17349;17170;46.26889;-0.87444;Saint-Jean-de-Liversay;fr;0
17350;17400;45.93361;-0.49000;Saint-Julien-de-l'Escap;fr;0
17351;17320;45.80167;-1.03778;Saint-Just-Luzac;fr;0
17353;17450;45.98111;-1.04111;Saint-Laurent-de-la-Prée;fr;0
17354;17800;45.62139;-0.58306;Saint-Léger;fr;0
17355;17520;45.53139;-0.36528;Sainte-Lheurine;fr;0
17356;17380;45.99889;-0.62528;Saint-Loup;fr;0
17357;17520;45.41806;-0.28139;Saint-Maigrin;fr;0
17358;17470;46.02417;-0.30306;Saint-Mandé-sur-Brédoire;fr;0
17359;17700;46.08639;-0.71028;Saint-Mard;fr;0
17360;17740;46.14972;-1.31083;Sainte-Marie-de-Ré;fr;0
17361;17330;46.05167;-0.44806;Saint-Martial;fr;0
17362;17150;45.38139;-0.59306;Saint-Martial-de-Mirambeau;fr;0
17363;17500;45.46056;-0.43278;Saint-Martial-de-Vitaterne;fr;0
17364;17520;45.58194;-0.36444;Saint-Martial-sur-Né;fr;0
17365;17270;45.22583;-0.21444;Saint-Martin-d'Ary;fr;0
17366;17360;45.14528;-0.10917;Saint-Martin-de-Coux;fr;0
17367;17400;45.94278;-0.36056;Saint-Martin-de-Juillers;fr;0
17369;17410;46.20306;-1.36722;Saint-Martin-de-Ré;fr;0
17372;17500;45.39833;-0.35500;Saint-Médard;fr;0
17373;17220;46.15861;-0.97000;Saint-Médard-d'Aunis;fr;0
17374;17770;45.87667;-0.45972;Sainte-Même;fr;0
17375;17780;45.93556;-1.05278;Saint-Nazaire-sur-Charente;fr;0
17376;17230;46.22583;-1.03528;Saint-Ouen-d'Aunis;fr;0
17377;17490;45.87139;-0.16278;Saint-Ouen-la-Thène;fr;0
17378;17210;45.26694;-0.22444;Saint-Palais-de-Négrignac;fr;0
17379;17800;45.51667;-0.59917;Saint-Palais-de-Phiolin;fr;0
17380;17420;45.64333;-1.08833;Saint-Palais-sur-Mer;fr;0
17381;17400;45.99861;-0.44972;Saint-Pardoult;fr;0
17382;17700;46.16694;-0.68778;Saint-Pierre-d'Amilly;fr;0
17383;17400;45.94472;-0.37194;Saint-Pierre-de-Juillers;fr;0
17384;17330;46.03000;-0.44444;Saint-Pierre-de-l'Isle;fr;0
17385;17310;45.94361;-1.30583;Saint-Pierre-d'Oléron;fr;0
17386;17270;45.16556;-0.15750;Saint-Pierre-du-Palais;fr;0
17387;17250;45.82167;-0.78528;Saint-Porchaire;fr;0
17388;17800;45.53306;-0.59389;Saint-Quantin-de-Rançanne;fr;0
17389;17250;45.84667;-0.87444;Sainte-Radegonde;fr;0
17390;17240;45.42389;-0.66111;Sainte-Ramée;fr;0
17391;17220;46.15139;-1.07222;Saint-Rogatien;fr;0
17393;17600;45.69167;-0.84750;Saint-Romain-de-Benet;fr;0
17394;17700;46.14028;-0.67111;Saint-Saturnin-du-Bois;fr;0
17395;17610;45.73917;-0.50389;Saint-Sauvant;fr;0
17396;17540;46.21556;-0.88639;Saint-Sauveur-d'Aunis;fr;0
17397;17350;45.87778;-0.68056;Saint-Savinien;fr;0
17398;17800;45.62500;-0.51389;Saint-Seurin-de-Palenne;fr;0
17400;17800;45.69389;-0.50833;Saint-Sever-de-Saintonge;fr;0
17401;17330;46.08278;-0.42167;Saint-Séverin-sur-Boutonne;fr;0
17402;17240;45.45139;-0.53528;Saint-Sigismond-de-Clermont;fr;0
17403;17500;45.39556;-0.45361;Saint-Simon-de-Bordes;fr;0
17404;17260;45.61306;-0.69667;Saint-Simon-de-Pellouaille;fr;0
17405;17150;45.36833;-0.67889;Saint-Sorlin-de-Conac;fr;0
17406;17600;45.76833;-0.97889;Saint-Sornin;fr;0
17407;17220;46.18611;-1.01194;Sainte-Soulle;fr;0
17408;17250;45.80472;-0.84861;Saint-Sulpice-d'Arnoult;fr;0
17409;17200;45.67139;-1.01139;Saint-Sulpice-de-Royan;fr;0
17410;17150;45.38889;-0.68722;Saint-Thomas-de-Conac;fr;0
17411;17370;45.84139;-1.20833;Saint-Trojan-les-Bains;fr;0
17412;17100;45.81222;-0.63111;Saint-Vaize;fr;0
17413;17220;46.07944;-1.05361;Saint-Vivien;fr;0
17414;17138;46.20472;-1.10250;Saint-Xandre;fr;0
17415;17100;45.74528;-0.63444;Saintes;fr;0
17416;17510;46.00750;-0.18611;Saleignes;fr;0
17417;17130;45.34528;-0.48278;Salignac-de-Mirambeau;fr;0
17418;17800;45.67222;-0.42306;Salignac-sur-Charente;fr;0
17420;17220;46.10444;-1.05528;Salles-sur-Mer;fr;0
17421;17600;45.67139;-0.92778;Saujon;fr;0
17422;17510;45.95167;-0.21194;Seigné;fr;0
17423;17150;45.39556;-0.59528;Semillac;fr;0
17424;17150;45.38611;-0.62417;Semoussac;fr;0
17425;17120;45.60000;-0.91250;Semussac;fr;0
17426;17770;45.79028;-0.36667;Le Seure;fr;0
17427;17490;45.82972;-0.19333;Siecq;fr;0
17428;17160;45.83944;-0.27222;Sonnac;fr;0
17429;17780;45.92528;-1.00889;Soubise;fr;0
17430;17150;45.35361;-0.51444;Soubran;fr;0
17431;17250;45.77694;-0.78639;Soulignonne;fr;0
17432;17130;45.29917;-0.42528;Souméras;fr;0
17433;17130;45.30861;-0.33000;Sousmoulins;fr;0
17434;17700;46.10806;-0.75167;Surgères;fr;0
17435;17350;45.90056;-0.62056;Taillant;fr;0
17436;17350;45.83639;-0.64333;Taillebourg;fr;0
17437;17120;45.53528;-0.90806;Talmont-sur-Gironde;fr;0
17438;17260;45.56417;-0.62778;Tanzac;fr;0
17439;17170;46.30833;-0.83444;Taugon;fr;0
17440;17400;45.94944;-0.57417;Ternant;fr;0
17441;17460;45.63194;-0.65306;Tesson;fr;0
17442;17120;45.62306;-0.78500;Thaims;fr;0
17443;17290;46.07361;-1.00306;Thairé;fr;0
17444;17460;45.66778;-0.65417;Thénac;fr;0
17445;17600;45.67194;-0.79028;Thézac;fr;0
17446;17160;45.83194;-0.31222;Thors;fr;0
17447;17290;46.08361;-0.91667;Le Thou;fr;0
17448;17380;45.96778;-0.70667;Tonnay-Boutonne;fr;0
